method,q_hat,rank_correct,rank_abs_error,H_projector_error,V_projector_error,X_signal_recon_error,X_signal_rmse,supervised_signal_rmse,supervised_signal_corr,supervised_signal_rel_error,rmse_w,mae_w,corr_w,R2_w,beta_l2_error,runtime_sec
SOLAR,3.00 (0.00),1.000 (0.000),0.000 (0.000),0.070 (0.007),0.305 (0.000),0.125 (0.001),0.0028 (0.0000),0.043 (0.007),0.983 (0.007),0.192 (0.030),0.993 (0.007),0.788 (0.007),0.228 (0.008),0.053 (0.004),1.357 (0.212),8134.84 (50.47)
