sample_index,Age_months,y_observed,y_fitted,residual,H_factor_01,H_factor_02,H_factor_03,H_factor_04,H_factor_05
896,72,-1.0231966487164,-0.4296547,-0.593542,0.0222208,0.03499088,-0.0461969,0.01507333,-0.02888653
897,9,0.283549294127489,-0.04631578,0.3298651,0.01920979,-0.03605887,0.01768671,-0.004570653,0.02250871
898,3,-0.0730516205403274,-0.1700441,0.09699249,0.0193549,0.02370601,-0.008664151,-0.05921948,-0.004046946
899,3,-0.319457500958011,-0.1020695,-0.217388,0.02859011,-0.03779967,0.01337872,-0.03255964,0.009726979
900,3,-0.217892199442454,-0.162188,-0.05570419,0.03123844,0.02061755,0.02701735,-0.02732154,0.03581417
901,72,-0.261148205315531,0.03184002,-0.2929882,-0.02379095,0.03299678,-0.03486192,-0.009779027,-0.03598199
902,3,-0.713173477364987,0.01504058,-0.7282141,0.009865649,0.0162076,0.02504545,-0.03909677,0.03875669
903,72,-0.629376540403414,0.2598255,-0.8892021,-0.05329587,-0.02504908,-0.04216687,-0.002158519,0.00234316
904,72,0.892755068234851,1.10691,-0.2141552,-0.1218416,-0.02626986,0.004186599,-0.05301576,-0.01456173
905,9,0.0476779263998856,-0.1461785,0.1938564,0.01289015,0.0293623,0.003178486,-0.006500752,0.02485087
906,9,0.674396639545572,0.2171284,0.4572682,0.0250254,0.02271718,0.0950788,0.04959939,-0.03216652
907,72,0.683218086817129,-0.2112999,0.894518,0.01990729,0.03116658,-0.0005936207,0.04249065,-0.02845438
908,3,0.0653696867691066,-0.02881611,0.09418579,0.02794597,-0.03686089,0.02321323,-0.03013411,-0.01259652
909,3,-0.360308564673452,0.05641495,-0.4167235,0.01926908,-0.03695505,0.0352028,-0.01530144,0.01529116
910,9,-0.248784317396774,-0.2384054,-0.01037891,0.02643218,0.03119015,0.01102819,-0.00243733,0.03804111
911,48,0.45487416197661,-0.1852807,0.6401549,0.0049932,-0.02976305,-0.03023288,0.01664642,0.01875396
912,48,0.0301165815726903,0.4533265,-0.4232099,-0.05589651,-0.02623146,0.002112322,0.01362968,0.0290894
913,3,-0.636667943705245,-0.142854,-0.4938139,0.02222581,0.02313704,0.002396989,-0.0551783,-0.004121862
914,48,-0.403537266337139,0.2359055,-0.6394427,-0.02730979,0.02894698,0.01348705,0.001727675,0.01319213
915,48,0.525095708775213,-0.09019071,0.6152864,-0.003926619,-0.02842057,-0.02087908,0.02753672,0.02907214
916,9,0.68071369636417,-0.1737258,0.8544395,0.02472823,0.02637836,0.002170146,-0.02729422,-0.02278638
917,72,-1.70861615613323,-0.08565789,-1.622958,-0.01944299,0.03341237,-0.03887454,0.00349347,0.01092246
918,72,-0.985584691371613,-0.3067346,-0.6788501,0.02324129,-0.02859815,-0.0273629,0.05561276,-0.02797126
919,48,-0.480743137095075,0.3245652,-0.8053083,0.01646962,-0.02877378,0.09580678,0.09924127,-0.04742222
920,72,0.506586173059318,0.4078312,0.09875498,-0.05320521,-0.02577318,-0.02069346,-0.001531195,-0.0394482
921,72,-0.137181842400932,-0.06137699,-0.07580485,-0.003146182,-0.02674971,-0.0209739,0.04267027,-0.01904629
922,9,-0.157258244255809,-0.2251608,0.06790252,0.02537945,-0.0348625,-0.007683523,-0.009762709,0.03129354
923,72,0.350660766329162,-0.07782772,0.4284885,-0.009676874,-0.02750182,-0.04692563,0.01454978,-0.04641723
924,9,-0.0769271853362936,-0.007480133,-0.06944706,0.005312162,0.02615352,0.006869606,-0.03251608,-0.004708125
925,9,-0.706038424334285,-0.2357594,-0.470279,0.02988469,0.0266896,0.01214769,-0.01788039,0.03271018
926,9,0.381421373014369,0.0500323,0.3313891,0.02454475,-0.03452227,0.05123501,0.02916431,0.01288805
927,9,0.20344490753736,-0.09357268,0.2970176,0.02042339,-0.03603099,-0.003358073,-0.03354428,-0.01293065
928,9,-0.288256241515519,0.02938046,-0.3176367,0.00361824,-0.0343047,0.01797377,-0.001750548,0.06712619
929,72,0.0470002754727306,-0.1985506,0.2455508,-0.002017575,0.03071909,-0.03369722,0.005268245,0.008991738
930,72,-0.552279863669757,-0.3156353,-0.2366445,0.01579813,-0.02811159,-0.04620073,0.031352,-0.02804523
931,72,-0.631423234980779,-0.3143144,-0.3171088,0.01035286,0.03390031,-0.04362238,0.02642459,-0.04331118
932,9,-0.0446613470667366,-0.1693451,0.1246837,0.02285332,-0.03468421,0.0037359,0.005879599,0.03635256
933,72,0.30032369543552,-0.2909094,0.5912331,0.01731151,0.04057908,-0.02695082,0.01560166,-0.04124237
934,48,0.751556669560488,0.293651,0.4579056,-0.04004014,0.03092998,0.007326035,0.002942397,0.02482448
935,72,-1.07443179491185,0.05111276,-1.125545,-0.02190847,-0.02773464,-0.03587677,-0.001845377,-0.009860315
936,48,0.43482111379666,-0.1637189,0.59854,-0.0003261232,-0.02698595,-0.04036455,0.01868551,-0.01166536
937,9,-0.174560213887892,-0.2042011,0.02964093,0.01996221,0.02616232,-0.007802004,-0.03391651,0.002786569
938,48,-0.684027949835846,-0.1088612,-0.5751668,0.02156935,-0.03160917,0.01229627,0.03880943,-0.00336929
939,48,0.104343663277518,-0.006811805,0.1111555,-0.01669802,0.03389671,-0.01833093,-0.008307649,0.01862352
940,9,-0.375516469037261,-0.2055615,-0.169955,0.01851381,-0.03345314,-0.0143655,-0.005606255,0.02981343
941,72,-0.278622625456856,-0.3687682,0.09014559,0.01694631,0.03286759,-0.03791651,0.02679156,-0.01586715
942,72,-0.556378422790434,0.4832175,-1.039596,-0.06282058,-0.02610877,-0.02410872,-0.02623518,-0.030838
943,72,-0.0550050313772639,-0.3853944,0.3303893,0.01683279,0.03460158,-0.04429225,0.02488015,-0.02862072
944,72,-1.35325140318936,-0.2416434,-1.111608,0.009776448,-0.02937392,-0.04966883,0.001876213,-0.04055637
945,48,0.112273694050342,0.1703208,-0.05804712,-0.009742832,-0.03097284,0.01240906,0.009923737,-0.002007845
946,48,0.185701766547636,0.1452025,0.04049923,-0.01088355,-0.03090356,-0.003363209,-0.002176704,-0.03086079
947,3,1.20844435099805,0.2060576,1.002387,0.006389336,-0.03639561,6.091257e-07,-0.0756969,-0.1349139
948,48,0.911982968452939,0.5655968,0.3463862,-0.0531636,-0.02794715,0.0261043,0.00846331,0.01807977
949,48,1.04311792791414,0.624964,0.4181539,-0.06800516,-0.02722546,0.007654833,-0.01998182,0.01546028
950,3,-0.0789813833275054,-0.09482262,0.01584124,0.02286688,-0.03738692,0.0007649543,-0.04643355,0.0008281177
951,72,-1.22235652509014,-0.1826977,-1.039659,-0.0006305427,0.03323262,-0.04293948,0.001639336,-0.05791834
952,9,0.329184226510743,-0.07387105,0.4030553,0.01688289,-0.03350571,0.001182482,-0.0003119219,-0.01514879
953,72,-2.34598198169321,-0.3853423,-1.96064,0.01723806,0.03453558,-0.04282359,0.02211563,-0.02268485
954,72,-0.845204440903114,-0.3913864,-0.453818,0.006914042,0.03450037,-0.05144919,0.0208771,0.02358007
955,72,0.507845531268086,0.1574694,0.3503761,-0.02989067,0.03230907,-0.01043382,-0.01543346,0.008862971
956,48,0.566534746879479,-0.1730152,0.7395499,0.0172056,0.03024604,0.005782722,0.01270307,0.01152495
957,9,-0.127711164524055,-0.1895589,0.06184771,0.02451413,-0.03479788,-0.006665114,-0.01334781,0.01216215
958,48,-0.241983816565251,0.1713313,-0.4133151,-0.02250923,-0.02884537,-0.01602347,-0.007218258,-0.02217434
959,9,-0.21694125474195,0.1116329,-0.3285742,-0.01091668,0.02826371,0.005636308,-0.02972636,-0.003093994
960,9,-0.2122889431028,-0.06504786,-0.1472411,0.026761,-0.03495897,0.03797938,0.03107726,0.0426448
961,3,-0.363153009751486,-0.06988124,-0.2932718,0.01961853,0.02326238,0.02102746,-0.03303442,0.01260397
962,48,1.06406773656392,0.1385243,0.9255434,-0.03297646,0.03299424,-0.01138245,0.007886305,0.02509203
963,72,1.38251911268225,0.9692037,0.4133155,-0.1153647,0.02942475,0.006517523,-0.04991469,0.008845109
964,3,-0.0134834872729107,-0.04616611,0.03268262,0.02247977,-0.03726243,0.01109518,-0.04003989,-0.0006560107
965,3,-0.332468520904262,-0.2238572,-0.1086113,0.02840612,-0.03606156,-0.01307201,-0.04176109,0.01137093
966,48,-0.219534221686845,-0.3611145,0.1415803,0.02056377,0.03257377,-0.03044932,0.01654379,-0.007723924
967,48,1.20228760790943,0.4142017,0.7880859,-0.04300882,0.02760809,0.0142295,-0.02754101,-0.004356291
968,72,0.928684926911797,-0.1204904,1.049175,-0.002677173,0.03755545,-0.01658136,0.03530683,-0.01512587
969,9,0.283046588918637,0.1274376,0.155609,0.02276289,0.03259654,0.07759459,0.04598422,-0.01835035
970,3,-0.441615747485632,-0.1311452,-0.3104705,0.02578647,0.02380957,0.01214479,-0.05287485,-0.0008423669
971,9,0.335785913026931,0.02281268,0.3129732,0.006605159,0.02554044,0.01116493,-0.02832528,-0.02632708
972,3,0.408584046693931,0.01427033,0.3943137,0.025896,-0.03768948,0.01914808,-0.04176282,-0.04480296
973,9,-0.0147947011622731,-0.05630372,0.04150902,0.002709045,-0.03325585,-0.01489281,-0.02068426,0.02062889
974,72,-0.186627642147108,-0.3222355,0.1356079,0.01184191,-0.02866269,-0.05470764,0.02247105,-0.02202461
975,9,-0.0653964187791625,0.08511956,-0.150516,0.01500098,-0.03485812,0.03624865,0.005341495,0.00561966
976,3,-0.292461529108284,-0.01927617,-0.2731853,0.0152857,-0.03581482,0.004893522,-0.03095837,-0.00852761
977,9,-0.286047904630631,-0.01585744,-0.2701905,0.02202232,0.02371505,0.03617416,-0.01025103,-0.007700902
978,9,0.204518983490904,0.4499623,-0.2454433,-0.03951009,-0.03099613,0.01339702,-0.03114829,0.00227495
979,48,1.54784153190317,0.559718,0.9881236,-0.006967879,-0.03184047,0.0886549,0.05762774,-0.08246394
980,9,-0.0792231097955874,-0.1050035,0.02578038,0.01938878,0.02832731,0.03069216,0.008069194,0.05000205
981,48,0.398205565943362,-0.1029089,0.5011144,-0.007327583,-0.02815943,-0.03418551,0.01829211,0.01428985
982,48,0.634186264538314,0.02935674,0.6048295,-0.008603168,-0.02937542,-0.01966174,0.002016617,-0.01882135
983,72,0.954440583427428,-0.2410633,1.195504,0.008521896,0.03717746,-0.03543318,0.03081365,-0.06840305
984,3,-0.44114249838695,-0.000449844,-0.4406927,0.01093808,0.02702432,0.02411541,-0.02736388,0.01845944
985,72,-1.50500217360575,-0.316781,-1.188221,0.00981681,0.03851188,-0.02118879,0.05125277,0.03794534
986,72,-0.385078121974133,0.1758531,-0.5609313,-0.0202586,-0.03093456,-0.008636239,-0.003345792,-0.01104189
987,48,2.89809028031901,0.6029993,2.295091,-0.04150643,-0.02966733,0.0379259,0.004170327,-0.04647414
988,9,0.0466182139895814,-0.2956888,0.342307,0.02528019,0.02701833,-0.0064625,-0.007903557,0.03080935
989,9,0.096766976907163,-0.1350801,0.2318471,0.02814768,0.02169532,0.02207227,-0.02923779,0.01201897
990,3,-0.526037827131688,-0.161237,-0.3648008,0.02839203,0.02747818,0.01111072,-0.04140736,-0.01116938
991,72,-0.349721443064579,0.2097023,-0.5594237,-0.02866073,-0.02723426,-0.008958302,0.0230992,-0.007063919
992,9,-0.223208697908398,-0.1435263,-0.07968239,0.0218212,-0.03526167,0.0003191392,-0.01166922,0.02023959
993,9,-0.0496482732128174,-0.1037165,0.05406826,0.02435465,0.02393868,0.03234474,0.002994249,0.02788279
994,9,0.753247869656045,-0.1895508,0.9427987,0.02435062,-0.0346569,-0.00546875,-0.008684045,0.01466551
995,72,-0.836774075770662,-0.07598455,-0.7607895,-0.01142278,0.03374422,-0.03452621,0.004720425,-0.04087454
996,9,0.116630919791095,-0.08606166,0.2026926,0.01842229,0.0264189,0.01357798,-0.0151969,-0.0156484
997,72,-0.0713237394011568,0.1260574,-0.1973811,-0.02353793,-0.02624446,-0.02079479,0.02308891,-0.02238573
998,9,-0.38495252853664,-0.2756868,-0.1092657,0.02925931,0.02563219,-0.002719675,-0.02225813,0.01258912
999,9,0.609918763269669,-0.1557638,0.7656825,0.02272998,0.02540423,0.007844142,-0.03245478,0.006753613
1000,72,1.10871217913884,0.1420616,0.9666505,-0.02944394,-0.02662806,-0.0341005,0.01121465,-0.0419979
1001,48,-0.240150295586703,0.1443249,-0.3844751,-0.03207424,-0.02735836,-0.01386338,0.01594049,0.06410213
1002,48,2.93580847762522,1.387602,1.548206,-0.1268173,-0.02697055,0.05732426,-0.03959924,-0.009809567
1003,9,-0.0296630259923718,0.007862488,-0.03752551,0.0008861565,0.02872055,0.004909358,-0.0284287,-0.0006970417
1004,3,-0.0964290373334585,0.06850334,-0.1649324,0.02208316,-0.03764496,0.03145466,-0.03019654,-0.02084902
1005,3,-0.238055560515645,-0.1250855,-0.1129701,0.02139031,0.02543684,0.008373459,-0.02665186,-0.01433984
1006,72,-1.29529746595521,-0.1162746,-1.179023,-0.01656579,0.03533692,-0.04401591,0.003957589,-0.008150858
1007,3,-0.207509680380845,0.6071241,-0.8146338,0.02329188,0.02584025,0.1478694,0.02975764,-0.1318886
1008,3,-0.289119256024474,-0.05213702,-0.2369822,0.02470652,-0.03575744,0.01206126,-0.03665864,-0.01224666
1009,48,1.17206919567739,-0.1283067,1.300376,0.01550871,0.03716584,0.02899881,0.06961047,0.03104212
1010,3,-0.4112780843686,0.1082546,-0.5195327,0.02366716,-0.03807495,0.03890632,-0.03337028,-0.03320254
1011,72,0.303370992872552,-0.2829434,0.5863144,0.009777518,-0.02535601,-0.05102042,0.03483239,-0.04075048
1012,72,0.0746755450305052,0.3078503,-0.2331748,-0.05061969,0.03234573,-0.02219316,-0.02016611,-0.02330429
1013,72,-0.0539821270752947,-0.2594374,0.2054553,0.01007127,-0.02751622,-0.05459037,0.01077851,-0.05810971
1014,9,0.531136540671473,-0.1928145,0.723951,0.02884555,-0.0362545,0.0005717574,-0.01899355,0.02145379
1015,9,-0.166768746038129,-0.09701517,-0.06975357,0.01674668,-0.03357869,0.002223829,-0.004741875,0.0160899
1016,72,0.285359856930892,-0.2613537,0.5467136,0.01536925,-0.02913586,-0.02236285,0.0391413,0.02667253
1017,72,1.55337485153744,-0.2650192,1.818394,0.005033735,0.03487049,-0.04302435,0.01595254,-0.03846203
1018,48,-0.27384359154259,0.6953145,-0.9691581,-0.03363898,0.03198097,0.09943444,0.06631353,-0.0385708
1019,48,0.428988182369684,1.45254,-1.023551,-0.1099681,-0.02724585,0.09817062,0.01017305,-0.05620395
1020,3,-0.511079360310751,-0.03322168,-0.4778577,0.0235984,0.01637978,0.02161627,-0.04801997,-0.02858966
1021,9,-0.0972717551407614,-0.1450831,0.04781137,0.01640835,-0.03429452,-0.01499693,-0.02011201,-0.0002576231
1022,48,-0.599779739916047,0.4073524,-1.007132,-0.0452809,-0.02802239,0.01121728,0.01121949,0.03662099
1023,48,0.799772819187021,0.09227413,0.7074987,-0.01542577,-0.03014676,-0.009975447,0.004904625,0.01638761
1024,9,-0.312924431696783,-0.2348963,-0.07802816,0.02669819,-0.03432384,0.0008914059,0.01193709,0.04999566
1025,3,-0.514805956583621,-0.05774088,-0.4570651,0.02423123,0.0221411,0.01864142,-0.05097495,-0.02801397
1026,9,-0.466529885578471,-0.05456629,-0.4119636,0.02430396,-0.03657726,0.02065181,-0.01007804,0.01018134
1027,72,-0.619227824279449,-0.0854572,-0.5337706,-0.003999098,-0.02931399,-0.01263259,0.05200848,0.04262074
1028,48,0.636960331707148,0.1643367,0.4726237,-0.03445761,0.03280153,-0.008976971,-0.005495426,0.0347041
1029,48,0.878950142476435,0.2659693,0.6129808,-0.002056661,0.02880103,0.06015256,0.04737224,-0.0348229
1030,9,-0.662857350786651,-0.173879,-0.4889783,0.02635254,0.03503372,0.02261451,0.005649864,0.01933702
1031,48,1.96775611364272,-0.07755711,2.045313,0.007890459,0.03011306,0.01665227,0.05080452,0.009860292
1032,72,-1.01464481704134,-0.2368061,-0.7778387,-0.005272499,0.03456425,-0.04622975,0.006132598,0.007741274
1033,9,-0.279377101294796,0.1445937,-0.4239708,-0.00367649,-0.03255549,0.01873794,-0.004891274,0.01896422
1034,3,-0.395357116694385,-0.108914,-0.2864431,0.0242577,-0.03726676,-0.004598801,-0.05603939,-0.0127489
1035,9,0.652006476873335,-0.01778463,0.6697911,0.02553495,-0.0355947,0.02524385,-0.004834193,-0.01842454
1036,72,-0.344716577471244,0.3528018,-0.6975183,-0.04867529,-0.02725794,-0.02583965,-0.01528297,-0.03224817
1037,9,0.130807382167919,-0.02422369,0.1550311,0.01346272,-0.03300261,0.01592766,0.01257435,0.01947127
1038,9,0.423676376677581,-0.2123164,0.6359928,0.02778437,-0.03564506,-0.0006930641,-0.01457112,0.03757402
1039,9,-0.670868080825858,0.2482836,-0.9191517,-0.001522094,0.02202352,0.06122363,0.006579033,0.02503662
1040,9,0.35741870195804,-0.1947877,0.5522063,0.02720606,0.02603648,0.01429129,-0.002748863,0.01230096
1041,72,-0.165629339891097,-0.4003397,0.2347104,0.009572386,0.03819289,-0.05218087,0.0255414,0.0002213819
1042,72,-0.550849394232738,-0.3856031,-0.1652463,0.0213185,0.03413893,-0.04156337,0.02881079,-0.05301522
1043,48,0.325063297279852,0.1936263,0.131437,-0.01582013,-0.02903984,0.01255627,0.02637113,0.006826162
1044,48,1.38815021215535,0.2459299,1.14222,-0.03160425,-0.02945511,-0.01031959,-0.009909224,0.005965705
1045,9,0.540745609318624,-0.01853525,0.5592809,0.02184003,0.0241194,0.03512331,-0.00696304,-0.01182418
1046,48,0.777667146584512,0.6986319,0.07903527,-0.07336684,-0.0258451,0.01630475,0.000122901,0.007687761
1047,72,-0.482262871664785,-0.3464793,-0.1357836,0.0162853,0.04172634,-0.02390213,0.05456113,-0.002224886
1048,72,-1.48446351036159,-0.1646596,-1.319804,-0.009047932,0.03202845,-0.03999294,0.006568365,-0.0003063978
1049,9,0.0633439761517957,-0.02774179,0.09108576,0.02600167,0.02318064,0.04001604,-0.01730949,-0.002855623
1050,9,-0.164397336235696,-0.2039571,0.0395598,0.02079431,-0.03328098,-0.008989326,0.00608607,0.02510104
1051,48,1.16037150093385,-0.184873,1.345245,0.02134844,0.02734038,0.01330097,0.03282561,0.01127341
