sample_index,Age_months,y_observed,y_fitted,residual,H_factor_01,H_factor_02,H_factor_03,H_factor_04,H_factor_05
244,48,-1.62226967750172,-1.29002,-0.3322496,0.05377467,-0.02851949,0.0066935,-0.01374008,0.04129167
245,72,-3.57755475565392,-0.4494099,-3.128145,0.01554592,-0.02676145,0.04776229,0.01595714,-0.01047769
246,3,-3.19312537233063,0.1757987,-3.368924,-0.02095955,0.0259957,-0.03533813,-0.02777099,-0.004383147
247,72,-7.64705087242533,-1.3094,-6.337651,0.06209945,-0.02800064,0.007545895,-0.01104691,0.02837776
248,72,3.3822813821142,0.02796444,3.354317,0.01964673,0.03797393,0.02260775,0.008969193,0.02805311
249,3,-6.18076616855358,0.2088414,-6.389607,-0.02246891,0.02298247,-0.03202713,-0.02664606,-0.02850003
250,9,-6.30393277708331,-0.8562362,-5.447697,0.04872234,0.03069994,-0.0167612,-0.02834509,0.04096701
251,9,0.121133726345612,-0.3220999,0.4432336,-0.0251216,-0.03299591,0.02585927,-0.004256457,0.01877927
252,48,-1.69446425716941,-0.6206151,-1.073849,0.0877671,-0.02711388,-0.06368655,0.002877029,-0.01371778
253,72,3.54725534119444,0.4470855,3.10017,-0.002430871,0.0378277,0.04558167,0.02426482,0.01099688
254,48,2.09488448590589,1.915339,0.1795453,-0.01917214,0.03336015,-0.0248817,0.0549778,-0.01738174
255,48,-6.87592443639616,-1.246741,-5.629183,0.06394348,-0.02629887,0.006466975,-0.006417172,0.04887853
256,3,-6.05307733458526,-0.5542539,-5.498824,-0.01652208,0.02361444,-0.01460944,-0.05253308,-0.02977681
257,3,-3.52580334441084,-1.114684,-2.411119,-0.02708726,-0.03788643,-0.002914411,-0.05480455,-0.01245392
258,48,3.95216122859575,-0.7313837,4.683545,0.02999589,-0.02880905,0.01123118,-0.000783282,0.01698034
259,72,6.29724697089335,0.3838239,5.913423,-0.01515501,-0.0261741,0.06286322,0.04299888,-0.02169131
260,9,6.38080671671136,0.8061543,5.574653,-0.02752301,-0.03411195,-0.03828416,0.02043084,-0.0003715285
261,9,2.60023059018752,-0.7807791,3.38101,-0.02167803,-0.03670032,0.01434591,-0.02525604,0.03956034
262,72,3.69420506528424,0.3092454,3.38496,-0.003484341,-0.02561595,0.0522229,0.04170746,-0.01861665
263,72,1.04981987500616,0.5559249,0.493895,-0.01338852,0.03533733,0.04237586,0.02467846,0.03022293
264,72,-5.2584732415559,0.3093795,-5.567852,0.005198691,-0.02624139,0.03380851,0.04035926,-0.006985228
265,3,0.260254950505151,-0.7706406,1.030895,-0.0232876,-0.03670208,-0.009150542,-0.04115461,-0.03118617
266,9,5.52905906925697,-0.6539271,6.182986,-0.01117323,-0.03630551,-0.001233519,-0.02187517,0.01690424
267,72,-1.00214855718314,0.1309529,-1.133101,-0.007991979,-0.02936714,0.02621187,0.02143263,-0.02419056
268,48,4.29454109309045,0.8905802,3.403961,0.002963669,-0.02631677,0.01061378,0.06104638,0.03855189
269,3,2.22870883924944,-0.6247635,2.853472,-0.02680264,-0.03689687,-0.01210723,-0.03557086,-0.01046302
270,48,4.88772963647323,0.8700349,4.017694,-0.01643384,0.03130318,0.005431003,0.02347379,0.01828836
271,48,5.4947502418415,-0.04866026,5.54341,-0.001512656,-0.03023815,0.01467895,0.01632362,0.022598
272,9,-3.61290552048548,-0.08894038,-3.523965,-0.02239332,0.02454943,0.01156127,-0.0186293,0.03072598
273,9,-4.86373424751569,0.3524332,-5.216167,-0.02712407,0.02567991,-0.0202856,-0.01501957,0.01554412
274,3,0.239510168579657,-0.2381886,0.4776988,-0.02634037,0.02193078,-0.02769398,-0.04448756,0.007499652
275,3,-0.182468329588373,0.8020185,-0.9844868,-0.02416897,-0.04037971,-0.1040768,-0.01394943,-0.1411254
276,3,5.31194371492148,-0.1352993,5.447243,-0.02296191,0.02263316,-0.01290853,-0.03188519,0.01075643
277,9,-3.92124873456104,-0.6944782,-3.226771,-0.0002841647,0.02736733,0.008814301,-0.03946758,0.002655204
278,72,-3.0443568796151,-0.04223608,-3.002121,0.03445423,0.04292344,0.0165272,0.00547182,-0.01846152
279,9,2.04793483538665,1.81388,0.2340544,-0.02660908,0.03536302,-0.06711715,0.02803379,-0.022509
280,9,6.36240278639144,0.1955245,6.166878,-0.02072782,0.02835792,-0.01424313,-0.01754394,0.01472304
281,3,0.265685294656814,-1.053157,1.318843,0.01686422,0.02592252,-0.01702569,-0.05798547,-0.0129535
282,3,-3.11397134840782,-0.8098801,-2.304091,-0.02604587,-0.03732753,-0.001938269,-0.0384773,0.002562487
283,72,0.58737272249464,1.103874,-0.5165014,-0.02117184,0.03688746,0.04143464,0.03846206,-0.04702652
284,72,-7.25444255262391,-1.313431,-5.941012,0.05235821,-0.02684005,0.03188128,-0.0115756,-0.02129123
285,72,-0.184872739242431,0.02234662,-0.2072194,0.001259289,0.03384883,0.05041538,0.004946376,-0.04589428
286,72,-4.85914090108869,-0.00683127,-4.85231,-0.01553469,-0.02904651,0.04917865,0.02050653,-0.0170888
287,9,-6.63013049846609,-1.366142,-5.263988,0.02978468,-0.03066363,0.007294226,-0.03158456,0.01615019
288,9,-0.151938028822051,0.04272288,-0.1946609,-0.02437148,-0.03420034,-0.003477535,0.001200025,0.00967693
289,9,-3.9288827121237,0.3367298,-4.265613,-0.02514075,0.02722641,-0.0007288313,-0.006449682,0.02702454
290,9,1.95546723834686,0.4638623,1.491605,-0.02571515,0.02520848,-0.02037708,-0.007500713,0.03154264
291,9,-3.11346968480594,0.2322693,-3.345739,-0.0232687,0.0289651,-0.002435129,-0.01107806,0.03387712
292,9,1.37973297162,-0.09573055,1.475464,-0.02241309,-0.03485859,0.0007485742,0.001068628,0.04845219
293,9,6.72968529653696,0.3295955,6.40009,-0.02989834,0.02666335,-0.02206771,-0.01819407,0.02146883
294,48,3.64955898660387,2.223886,1.425673,-0.0165141,-0.02983844,-0.06082572,0.08302682,0.00842402
295,48,3.56398563543779,-0.2202611,3.784247,0.0469791,0.03124383,-0.01437535,-0.0006475823,0.01891462
296,72,-6.45462510562486,-0.9730724,-5.481553,0.08405504,-0.02447917,-0.00534424,0.008632249,0.009399818
297,9,3.45856846697095,-0.1676168,3.626185,-0.0229224,-0.03417343,0.002340612,-0.003596918,0.03231164
298,48,0.59886722337271,0.1103306,0.4885367,0.03018182,-0.02961393,-0.03474857,0.01979773,0.006627552
299,72,-1.81381290013557,-0.8415656,-0.9722473,0.04670222,-0.02640491,0.0273039,0.008825866,0.01806294
300,72,-5.70699661313798,-0.07730789,-5.629689,0.0179855,0.03399669,0.01814655,-0.002152695,-0.03022856
301,48,-11.7466325120757,-1.52558,-10.22105,0.08747327,-0.02620842,-0.01769392,-0.01800971,0.02858705
302,9,-4.4525463705664,-0.08543665,-4.36711,-0.02014581,-0.03530149,-0.008721203,0.001539401,0.0758632
303,48,7.16228998562513,-0.3416208,7.503911,0.03150254,0.03497745,0.009306383,-0.006763676,0.01931483
304,9,4.42599313089584,0.6739178,3.752075,-0.02440448,0.02477064,-0.02979359,-0.003612722,-0.004213203
305,72,-1.05901430102023,-1.536395,0.4773804,0.07892258,0.03184487,0.01335669,-0.03830626,-0.03189021
306,3,-1.82478140700827,-0.7060509,-1.11873,-0.03049835,0.02452298,-0.00499056,-0.06220822,-0.01099553
307,3,-3.78053171287146,-0.6021282,-3.178404,-0.0221225,-0.03650849,-0.0128952,-0.02949959,0.02326231
308,9,0.675991033120746,0.01054145,0.6654496,-0.02635111,0.02725048,0.01121645,-0.01614991,0.04426502
309,72,6.83212235086254,1.4088,5.423323,-0.01914189,0.02994137,0.009550205,0.04657701,-0.01460445
310,3,-5.50366769955189,-0.6087315,-4.894936,-0.0254602,0.02488904,0.007152114,-0.04796196,0.01457098
311,72,-5.00671496368069,0.3247616,-5.331477,-0.02096406,-0.0309074,0.02537806,0.02609424,0.004186302
312,9,3.35118943096749,2.93692,0.4142695,-0.02110839,-0.03301528,-0.1271955,0.081692,-0.07177566
313,48,2.08635826732462,0.2643267,1.822032,0.0002326017,-0.03014703,0.00412812,0.02765478,0.0221072
314,9,-0.233339985241165,-0.5192506,0.2859106,-0.02082049,-0.03513557,0.007901561,-0.01755303,0.01810991
315,72,2.7369871210544,0.19763,2.539357,-0.009313199,0.03519239,0.047127,0.007013525,-0.02859866
316,72,-0.564386004810524,0.6269934,-1.191379,-0.01430191,0.0325725,0.03337925,0.02377972,0.01638122
317,9,0.935848236817656,0.5044215,0.4314267,0.0007133233,-0.03356941,-0.04111857,0.02559946,0.05937899
318,48,-5.27004391770472,-1.385321,-3.884722,0.1214422,-0.02637278,-0.06625917,-0.01095954,0.0423093
319,48,3.16037003535812,0.5218576,2.638512,0.01742474,0.03506881,-0.008177476,0.02112563,0.0445963
320,48,-0.878472894609762,-1.018876,0.1404034,0.07195369,0.03150137,-0.006783746,-0.02303493,0.000226808
321,48,3.67410111759175,-0.1690651,3.843166,0.05228998,0.03112,-0.02709664,-0.001559339,0.005124797
322,9,-6.03743059358973,0.5449094,-6.58234,-0.0180586,0.0298468,-0.006437425,0.007670782,0.07072534
323,3,3.06405913804592,-1.056635,4.120694,-0.02758744,-0.03795203,-0.007101792,-0.05841542,-0.06363272
324,48,7.49691493464541,0.04512558,7.451789,0.006827121,-0.02838656,0.02136545,0.0240306,-0.0149339
325,9,-1.39230802689948,2.209016,-3.601324,-0.02175673,0.02511412,-0.08812422,0.04513032,-0.01814568
326,3,-4.42581376845666,-0.482168,-3.943646,-0.02423647,-0.03651618,-0.01328267,-0.02548347,0.01985435
327,48,6.77419389337521,0.8393788,5.934815,-0.01797446,0.03178036,0.02286028,0.02696795,0.006551609
328,72,1.01035219417134,0.8450778,0.1652744,-0.01688872,0.03120521,0.02909435,0.03025866,0.003217269
329,48,8.74989697544615,1.000846,7.749051,-0.02196078,0.02800091,-0.0001701987,0.02654055,0.029233
330,72,-0.348797685791895,0.1892837,-0.5380813,-0.002793649,-0.02721258,0.03666611,0.02807575,-0.05089217
331,72,-9.52078927630623,0.4213455,-9.942135,-0.01809042,-0.02874731,0.03036473,0.03301918,0.0001816857
332,72,2.54554965571802,0.6800646,1.865485,-0.01178739,0.03526914,0.03637465,0.02134972,-0.05863829
333,48,4.01953721045001,1.108767,2.91077,-0.01689707,-0.02967594,-0.005722324,0.0532612,0.01694518
334,3,-13.3597855482903,-0.6395033,-12.72028,-0.02248585,-0.03840265,-0.02172314,-0.03504315,0.01410005
335,48,-0.0090705897742372,-0.4805403,0.4714697,0.03511989,0.0345341,0.008484702,-0.01329497,-0.002148818
336,3,0.566397965920808,-1.082219,1.648617,-0.01871118,-0.03537616,0.009525008,-0.04460321,-0.01165867
337,48,5.95624953961721,-0.1684267,6.124676,0.03196983,0.03042417,-0.002913698,0.0009409655,0.04797944
338,48,3.21383911678111,0.7899778,2.423861,0.003793492,-0.02971979,-0.02861496,0.04251642,0.03985907
339,3,-4.3526036169761,-0.2101391,-4.142465,-0.02741539,0.02311026,0.003936135,-0.03230489,-0.001089134
340,9,0.957724564745441,0.1841651,0.7735595,-0.02611838,0.02667608,-0.008010875,-0.01861931,0.006347148
341,48,2.56673199297275,0.6777463,1.888986,0.004848073,0.03238223,0.01701288,0.02917327,0.004425006
342,48,1.1863058452956,0.9024367,0.2838691,0.003092412,0.0315328,-0.01250349,0.02964053,0.03205528
343,72,3.88343630389392,-0.06589253,3.949329,-0.004568536,-0.02937159,0.04234522,0.01719541,-0.06304109
344,48,-3.36056337556876,-1.83274,-1.527823,0.1074858,0.03060191,-0.02893909,-0.04859332,0.01868409
345,72,2.16654353148792,-0.4073555,2.573899,0.007762457,-0.02779835,0.0464229,0.01104853,-0.03913222
346,48,1.07914005488911,-1.651175,2.730315,0.08977816,-0.02688433,-0.02326804,-0.02504768,0.02339299
347,48,0.215144288405436,0.9832771,-0.7681329,-0.01944553,0.03361496,0.02588669,0.03359175,0.008659025
348,48,-0.103750499304863,0.2739683,-0.3777188,-0.0068975,-0.02864951,0.02350228,0.03217744,0.03154662
349,3,-2.44519959288213,-0.8992027,-1.545997,-0.02445846,-0.03746033,-0.00606574,-0.04359157,0.0002446518
350,9,3.63355633306337,2.398872,1.234684,-0.02113161,0.02699851,-0.1083575,0.04561535,-0.01745214
351,48,-5.9569379651309,0.941385,-6.898323,0.01448934,0.03315536,-0.01453775,0.03565628,0.02471613
352,3,0.407293701802609,-0.3591655,0.7664592,-0.02331272,0.02213551,-0.008812654,-0.04158009,0.001015335
353,48,13.2110743821523,2.500631,10.71044,0.02950096,-0.02847586,-0.1296205,0.08258146,-0.1152323
354,3,-6.09830483851839,-1.20921,-4.889095,-0.005309731,-0.03635601,-0.0008579177,-0.04601235,-0.0005200332
355,48,0.0353068594731478,0.9899135,-0.9546066,0.001004372,0.03269714,-0.01478071,0.03221516,0.04342891
356,72,0.33448554893784,0.6056048,-0.2711192,-0.001008232,-0.0293839,0.01577446,0.04846049,0.03518448
357,3,-0.0908992720373178,-1.005035,0.9141358,-0.001245581,0.02178458,0.0009023791,-0.05525621,0.006313488
358,9,-2.2305155319198,1.793299,-4.023815,-0.01776085,0.02938634,-0.06405401,0.0380239,0.007377716
359,3,-4.51530948915685,-1.337412,-3.177898,-0.0160112,-0.03649798,0.006088432,-0.05636306,-0.01558468
360,72,-0.956334791783584,1.373552,-2.329886,-0.008969944,0.03446951,0.01382296,0.05039639,-0.01558294
361,72,0.745923696095543,0.8136801,-0.06775635,0.03037762,0.03252509,-0.0185986,0.03680487,0.02228109
362,9,-2.81117462680266,0.5405388,-3.351713,-0.02757228,0.02839075,-0.01285271,-0.004907259,0.01101988
363,72,-9.48025937870151,-0.09502836,-9.385231,-0.01467438,-0.02864606,0.05911624,0.0231114,0.01130659
364,9,4.39496102636791,-0.4462228,4.841184,-0.02042036,-0.03575591,0.001704815,-0.01768548,0.0002866704
365,72,-7.06894175185591,1.236743,-8.305685,-0.01561734,0.03743069,0.04276621,0.05447241,0.02738576
366,3,3.62292379548845,-0.05272415,3.675648,-0.03010607,0.02613963,-0.02643856,-0.03819703,0.01656599
367,48,0.466663861701607,-0.04261535,0.5092792,0.03194436,-0.03065566,-0.04539164,0.007465686,-0.01978581
368,3,-4.73301154150865,-0.8195949,-3.913417,-0.02006148,0.02437039,0.01393469,-0.05369567,-0.005488845
369,9,-3.8775865699534,-0.5562855,-3.321301,-0.005549176,-0.03362961,0.009493999,-0.007684585,0.05479027
370,3,-0.0567398898068903,-1.056625,0.9998856,-0.01749912,-0.03676544,0.005243418,-0.04698609,-0.04730085
371,9,8.08452959258904,-0.1975629,8.282092,-0.03110007,-0.03557341,-0.00829432,-0.01867334,-0.03115709
372,3,-0.981455750832218,-0.9805493,-0.0009064153,-0.024807,-0.0367647,-0.01295796,-0.05306059,-0.02809856
373,3,1.16075128550001,0.03023427,1.130517,-0.01334743,0.02118455,-0.04505941,-0.03373467,-0.01926814
374,72,1.79327049803785,-0.6135528,2.406823,0.03358675,0.03576417,0.03675655,-0.01191478,-0.02977109
375,9,1.50533855803846,0.2509942,1.254344,-0.02493048,0.02784397,-0.001137583,-0.01122866,0.02150657
376,72,-2.21227216504701,0.251403,-2.463675,-0.01319825,-0.03034376,0.03039289,0.02687026,-0.01717877
377,72,-0.999580050787388,-0.9990816,-0.0004984987,0.03820591,-0.0268271,0.0363884,0.0002385963,0.01418599
378,9,-1.77310458572855,0.9015948,-2.674699,-0.02299002,0.02942097,-0.03539111,0.007336959,0.03674256
379,3,0.570678168553721,-0.6666601,1.237338,-0.02970692,0.02663,0.0002074473,-0.05751945,0.002222583
380,72,-5.72038701667882,-0.16551,-5.554877,-0.01926147,-0.02987732,0.04312883,0.004321034,-0.07051288
381,9,-0.379787910785893,-0.208167,-0.1716209,-0.01905315,-0.03524588,-0.009181865,-0.005574361,0.05547518
382,72,4.42349346747281,0.9486943,3.474799,-0.01538448,0.03449159,0.03715758,0.03487123,-0.03199714
383,9,-1.00679895720663,-0.149531,-0.857268,-0.02211886,0.02652232,-0.01209779,-0.03674681,-0.02974167
384,72,2.57382432134162,-0.2554193,2.829244,0.005389086,-0.0272344,0.05281885,0.019201,-0.03921298
385,9,0.0135391700494771,0.4419531,-0.4284139,-0.02494836,-0.03386941,-0.01310059,0.01992527,0.05967746
386,3,0.516824716584951,1.427917,-0.911092,-0.02622968,0.02037507,-0.1027064,0.001595384,-0.02343943
387,48,4.93608030489121,1.306095,3.629985,0.03021621,0.02872598,-0.07248466,0.03474127,-0.03533288
388,72,-4.20071667814622,0.432526,-4.633243,-0.003836638,0.0360842,0.03805334,0.0175632,-0.02274638
389,72,1.02263373623897,1.014478,0.008155529,-0.007586835,0.04099711,0.03270581,0.04076411,0.0005987044
390,72,-4.42901424682843,-0.2593278,-4.169686,0.006438465,-0.02713021,0.04413456,0.01908174,-0.004363898
391,72,-2.13722251131274,0.7087123,-2.845935,-0.02377735,0.03675516,0.04149903,0.01700035,-0.06544045
392,48,3.7826248810822,0.1274282,3.655197,0.008836993,0.0351483,0.01841711,0.004405223,-0.003283266
393,3,0.978283581952242,-1.133816,2.1121,-0.003685927,-0.03515073,0.001610324,-0.04431625,-0.03830101
394,3,1.26237132199355,0.1491875,1.113184,-0.02793611,0.02461025,-0.02539993,-0.02893429,-0.01125447
395,3,-2.09826368512896,0.2789883,-2.377252,-0.01764943,0.02304081,-0.03596338,-0.018852,0.01163255
396,3,-2.37242287685856,-0.2689304,-2.103492,-0.02717343,-0.03755742,-0.02637026,-0.02267669,0.01125896
397,9,-4.35191852942243,0.4854684,-4.837387,-0.02751487,0.029199,-0.008075733,-0.005254924,0.01800893
398,3,-0.785693565829284,-0.2523343,-0.5333593,-0.02718577,0.02415665,-0.003899557,-0.03268056,0.05711097
399,72,6.99991622158374,1.091127,5.90879,-0.007985065,0.03056304,0.0168081,0.03998476,-0.0203432
400,72,0.750584094097041,0.1747226,0.5758615,-0.003939381,-0.02795806,0.03249964,0.02884367,-0.01071778
401,72,4.71157536563248,0.5596508,4.151925,0.006574888,0.0408426,0.02486746,0.01954101,-0.05289726
402,48,-0.151335997218493,-1.07411,0.922774,0.02206817,-0.02948285,0.01698627,-0.0238763,-0.04381955
403,3,-2.45146453678995,-0.2090707,-2.242394,-0.01157506,0.02121886,-0.03147078,-0.03705305,-0.00181828
404,3,-1.43283621892373,-0.7155056,-0.7173306,-0.02849864,0.02548561,0.001057637,-0.05592649,0.03054505
405,9,0.772810649800569,1.108839,-0.3360285,-0.02374039,-0.0343793,-0.04650583,0.03508932,0.01797151
406,72,1.70975654788454,-0.532992,2.242748,0.03241846,0.03373522,0.02621065,-0.008918885,0.008550046
407,72,-1.24516764195204,0.5258255,-1.770993,-0.01046685,0.03719012,0.05042463,0.02221701,-0.02972655
408,3,-3.0074402273161,-0.3425085,-2.664932,-0.02742536,0.02687004,0.006509122,-0.03723888,0.01854889
409,72,-1.13123072125658,0.1645093,-1.29574,-0.005872088,0.03472226,0.02412943,-0.004537064,-0.0619288
410,72,-3.88817241759671,-1.428881,-2.459292,0.05637969,-0.0258808,0.03643791,-0.01208417,-0.006891765
411,9,6.99237646762582,0.3478308,6.644546,-0.01796588,0.02651855,-0.02361281,-0.01452729,-0.01544556
412,48,1.80566049020277,-1.171876,2.977537,0.06572742,-0.02864403,-0.01438637,-0.01062431,0.03429232
413,9,-1.55996317529136,0.3929771,-1.95294,-0.02288278,0.02865972,-0.02728742,-0.01516489,0.01055576
414,48,-0.159416850463619,-0.05683089,-0.102586,0.02770466,0.03415152,0.007129187,0.00364103,0.0157811
415,72,-3.92806060567249,-0.2310396,-3.697021,0.034536,0.03715052,0.0297907,0.006292856,0.005952078
416,48,0.943361422360612,0.3207587,0.6226027,-0.01341344,-0.0298693,0.01407375,0.02636516,0.01849156
417,48,4.32964902180442,-0.02132167,4.350971,0.03882925,0.03045248,-0.01469104,0.004467974,0.01995152
418,48,2.8235286732124,-0.2638806,3.087409,0.01601508,0.02867134,0.008426737,-0.01162665,-0.004744289
419,72,-3.97418475120432,0.02365524,-3.99784,-0.007441099,-0.02913148,0.0396377,0.02419909,0.001514029
420,9,-5.28403015741883,-0.3435832,-4.940447,-0.0169943,-0.03400716,0.002328186,-0.006937598,0.05228555
421,48,5.74347296319685,0.4989884,5.244484,0.02759882,-0.02732713,-0.02184597,0.04049879,0.002225052
422,3,-3.23659807789222,-1.179224,-2.057374,-0.01495934,-0.03666999,-7.119513e-05,-0.04877589,0.007554329
423,3,-3.48435792288188,-0.4607056,-3.023652,-0.02817173,0.02137324,-0.008386567,-0.05218302,-0.04123329
424,9,-0.915702261575787,-0.1085536,-0.8071487,-0.02689856,-0.03526415,-0.00397396,-0.007766933,0.001562703
425,9,-2.08737222853737,-0.394978,-1.692394,-0.02172891,-0.0360961,-0.00262708,-0.01555,0.02414012
426,3,-3.19991093373434,-1.127398,-2.072513,-0.02360906,-0.03515485,0.01887175,-0.04529949,-0.006342334
427,3,-2.48301757581519,-1.033801,-1.449217,-0.02381217,-0.03635852,0.009946885,-0.04477055,-0.01376525
428,48,4.66002787065225,0.3533754,4.306653,-0.007159418,-0.03027866,-0.000312283,0.02285121,-0.01495991
429,9,1.75134662755615,-0.3556191,2.106966,-0.02742217,-0.03471389,0.006978611,-0.01571833,-0.001374803
430,72,2.62566698592058,1.280062,1.345605,-0.02210694,0.04191833,0.03047085,0.0429124,-0.0119119
431,48,-1.50327061574267,0.981201,-2.484472,-0.0201354,-0.03024521,-0.002378611,0.04798988,0.02774713
432,9,-1.68391512628622,-0.1420679,-1.541847,-0.01986061,-0.03495032,-0.00993823,-0.005141274,0.0345098
433,9,18.9305983086593,0.08139864,18.8492,-0.0266422,0.02678558,0.003374565,-0.01741587,0.02720332
434,9,-0.0891566750704904,0.1476235,-0.2367802,-0.02643547,0.02689538,-0.01039765,-0.0220732,0.0002147693
435,9,7.30250551136848,-0.6778235,7.980329,-0.001198776,-0.034097,-0.009436163,-0.02221758,0.01027304
436,9,1.80228429315893,1.854518,-0.05223388,-0.02652765,0.02860182,-0.08203652,0.02427985,-0.04960891
437,3,0.71826680765009,-1.109163,1.82743,-0.0257682,-0.03717056,-0.001663172,-0.05531014,-0.03235958
438,9,1.07806404065438,0.4318521,0.6462119,-0.022674,0.02764582,-0.02501288,-0.01072456,0.0245396
439,9,-6.10645861626987,0.656343,-6.762802,-0.02631433,0.02358331,-0.03051746,-0.003433874,0.01767371
440,72,-4.7775183829137,-1.457534,-3.319984,0.06317424,0.03575972,0.03277805,-0.03508206,-0.009673955
441,3,-3.21571560367537,-0.2216701,-2.994045,-0.02932349,0.02769869,-0.001616386,-0.03662831,0.0134119
442,48,-2.16995576518519,0.5669919,-2.736948,-0.005923536,0.03339049,0.0143981,0.01834428,0.02429635
443,72,-1.20883191640525,-0.2699626,-0.9388693,0.02561473,0.03701607,0.03540165,0.001729066,0.004376734
444,9,9.05181015196331,0.6531776,8.398633,-0.02662995,-0.03319947,-0.0213265,0.02476962,0.0528864
445,72,-0.581923415855721,0.0787526,-0.660676,0.01074344,-0.0263862,0.03895259,0.0343884,-0.01069576
446,48,3.7743449120227,1.153586,2.620759,-0.01250972,0.03370848,6.239596e-05,0.03405534,-0.002525561
447,48,8.92098211688778,0.2868425,8.63414,-0.00576007,0.03122722,0.02249629,0.008497872,0.01412931
448,9,-4.67708445751826,-0.1652877,-4.511797,-0.02281654,0.02713452,-0.0002815456,-0.0278425,0.0345316
449,72,3.21855804640283,0.4287789,2.789779,-0.01060945,-0.02603781,0.05550004,0.04406105,-0.02800763
450,9,5.19524829480243,-0.2134373,5.408686,-0.01798263,-0.03394024,-0.01286438,-0.01284268,-0.009955171
451,9,-4.36616638371226,0.5506592,-4.916826,-0.02462916,0.02590319,-0.02510882,-0.006990146,0.008380833
452,3,-4.83044405143725,-0.549603,-4.280841,-0.02703702,0.02416451,-0.00483479,-0.05478449,-0.03433729
453,72,-0.705277612356185,-0.8555914,0.1503137,0.04553436,-0.0270927,0.01897699,0.0009535102,-0.02266371
454,72,-4.08460025113153,-0.7296765,-3.354924,0.01833565,-0.02821577,0.04136348,0.002038257,-0.01412511
455,48,0.023648337962167,0.4408808,-0.4172325,-0.003256299,-0.02858359,0.01267815,0.04063951,0.06630899
456,48,3.34845900924412,1.865476,1.482983,-0.003442904,-0.03121265,-0.07253249,0.06797622,-0.006393815
457,48,5.14075307755828,-0.5229399,5.663693,0.03942252,0.03201336,0.007688225,-0.01296322,-0.01020659
458,72,-3.35062225988372,0.6111062,-3.961729,-0.02200778,0.03523456,0.04639009,0.01881611,-0.03201799
459,3,1.4809416835702,0.5921351,0.8888066,-0.01933615,0.02420886,-0.0635021,-0.02198778,-0.0513437
460,72,6.78835788551389,0.9101608,5.878197,-0.02493436,0.03102925,0.0219045,0.0233851,-0.02810243
461,72,3.13540650327422,0.9030787,2.232328,-0.01346024,-0.02828131,0.003806833,0.04207738,-0.06092669
462,48,4.98043025503226,0.7234107,4.25702,-0.01562689,-0.02939611,0.01393409,0.04344811,0.01458551
463,48,-1.47656124632761,0.0970823,-1.573644,0.01693127,0.0295676,-0.003486425,0.0003609634,-0.008517174
464,72,1.58371068336075,-0.3013888,1.8851,0.01133092,-0.02694913,0.03771657,0.01506404,-0.02871032
465,3,-2.75603227815886,-0.7260349,-2.029997,-0.02878226,0.02236696,-0.01533202,-0.07065427,-0.07072718
466,72,3.02322982959833,0.3746994,2.64853,0.0299219,-0.0289122,-0.02984424,0.03456719,0.01625434
467,9,3.09111659630224,-1.039873,4.13099,0.005207657,-0.03093842,0.02733036,-0.02323463,-0.002012654
468,72,0.96525501948045,-0.2713643,1.236619,0.01336789,-0.02773507,0.03607216,0.02059537,0.01031872
469,72,-1.13081498440624,0.1910874,-1.321902,0.006940771,0.03109268,0.01297253,0.009756565,0.04349554
470,9,-0.652833969115476,-0.6392457,-0.01358828,0.01546087,-0.03215313,-0.01159478,-0.01140095,0.02733186
471,72,-7.35564637552007,-0.8405138,-6.515132,0.0516771,0.03259971,0.02154839,-0.019197,-0.04965933
472,72,3.22087510425199,0.06586146,3.155014,-0.009320368,0.03425626,0.04960401,6.761687e-05,-0.05317296
473,48,1.42321934282334,-1.085713,2.508933,0.06005011,0.03237824,-0.0003055011,-0.02828667,0.02535884
474,9,0.724126314557645,0.4418941,0.2822322,-0.02522574,0.02533138,-0.01390214,-0.00486474,0.04146242
475,72,-0.0351762133790196,-0.382977,0.3478008,0.00715458,-0.02863939,0.03743759,0.008768099,-0.0370243
476,72,-3.16144624441459,-0.5547093,-2.606737,0.03358507,-0.02702373,0.01584089,0.006229348,-0.03408115
477,72,-1.65327779151166,0.1216183,-1.774896,-0.00220481,-0.02756386,0.03439545,0.02662774,-0.02565501
478,48,4.88785570275604,0.4438626,4.443993,-0.01457884,-0.03003757,0.007194859,0.02714954,-0.0007709172
479,48,11.5526307090719,2.130242,9.422389,0.03429701,-0.02792213,-0.1163749,0.07520895,-0.0888878
480,9,-0.98565311846562,0.3625754,-1.348228,-0.02041818,-0.03323191,-0.01663295,0.01324702,0.01569121
481,72,-0.635537648934439,1.883802,-2.51934,-0.008046845,0.0378427,-0.01719508,0.05993659,-0.0292881
482,48,1.61736078407565,0.02682543,1.590535,0.04098975,-0.02828704,-0.02987205,0.02495568,0.02631483
483,72,0.664022770125013,0.7347648,-0.07074198,-0.01725299,0.03456847,0.03993205,0.02610569,-0.01797501
484,48,6.88615148169209,1.440666,5.445485,-0.004807096,0.02736588,-0.03824524,0.04096277,0.02193507
485,72,-2.78266970254971,-0.06023313,-2.722437,-0.01901471,-0.03056826,0.03972813,0.01504731,0.007880797
486,48,2.55570062024285,0.2421959,2.313505,0.04710908,0.03248461,-0.04295058,0.007419568,-0.001684533
487,9,2.05345322844759,-0.1350779,2.188531,-0.02214235,0.02364931,-0.004002915,-0.03170497,-0.02932679
